Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
Selumetinib,1062,no-11,908450,LGG,nervous_system,glioma,4.969062759,0.954548715,10.0,0.064660593,0.943504177,GDSC2
Selumetinib,1062,no-10,908452,LGG,nervous_system,glioma,4.12091097,0.949417196,10.0,0.092297435,0.45988841,GDSC2
Selumetinib,1062,SF126,909712,GBM,nervous_system,glioma,3.462856938,0.943030964,10.0,0.068390387,0.084666298,GDSC2
Selumetinib,1062,SK-MG-1,909729,GBM,nervous_system,glioma,4.20973542,0.949205246,10.0,0.113100025,0.510536071,GDSC2
Selumetinib,1062,SW1088,909745,GBM,nervous_system,glioma,5.50495748,0.965719085,10.0,0.070232012,1.249071105,GDSC2
Selumetinib,1062,TUR,909773,DLBC,blood,B_cell_lymphoma,4.434293409,0.993805951,10.0,0.020665025,0.638578935,GDSC2
Selumetinib,1062,YH-13,909905,GBM,nervous_system,glioma,3.788895475,0.935793945,10.0,0.092994359,0.270573325,GDSC2
Selumetinib,1062,LN-405,910694,GBM,nervous_system,glioma,6.222439578,0.985495198,10.0,0.028365579,1.658179073,GDSC2
Selumetinib,1062,RL,910861,DLBC,blood,B_cell_lymphoma,4.488817307,0.980247944,10.0,0.059536312,0.669668437,GDSC2
Selumetinib,1062,BC-1,910919,DLBC,blood,B_cell_lymphoma,3.304288259,0.965765769,10.0,0.058801921,-0.005749491,GDSC2
Selumetinib,1062,SCC-3,910930,DLBC,blood,B_cell_lymphoma,3.540579054,0.978462766,10.0,0.017916,0.128983414,GDSC2
Selumetinib,1062,AM-38,910933,GBM,nervous_system,glioma,1.063256441,0.758216299,10.0,0.115682277,-1.283584821,GDSC2
Selumetinib,1062,A4-Fuk,910934,DLBC,blood,B_cell_lymphoma,1.592350967,0.839037067,10.0,0.144843142,-0.981895361,GDSC2
Selumetinib,1062,A3-KAW,910935,DLBC,blood,B_cell_lymphoma,2.280535818,0.920455523,10.0,0.093436923,-0.58949267,GDSC2
Selumetinib,1062,CAS-1,910943,GBM,nervous_system,glioma,2.767731543,0.857619919,10.0,0.081741606,-0.311693888,GDSC2
Selumetinib,1062,KNS-81-FD,924188,LGG,nervous_system,glioma,3.555743178,0.913242794,10.0,0.054856483,0.13762999,GDSC2
Selumetinib,1062,D-247MG,946367,GBM,nervous_system,glioma,2.823060148,0.872226844,10.0,0.148896621,-0.280145543,GDSC2
Selumetinib,1062,D-263MG,946368,GBM,nervous_system,glioma,4.395903452,0.958002425,10.0,0.070935507,0.616688999,GDSC2
Selumetinib,1062,D-336MG,946369,LGG,nervous_system,glioma,3.620080674,0.935334505,10.0,0.129803543,0.174315202,GDSC2
Selumetinib,1062,D-392MG,946370,GBM,nervous_system,glioma,4.049513046,0.933299899,10.0,0.095262897,0.419177346,GDSC2
Selumetinib,1062,D-423MG,946372,GBM,nervous_system,glioma,4.234671581,0.966764998,10.0,0.034762501,0.524754659,GDSC2
Selumetinib,1062,D-502MG,946373,LGG,nervous_system,glioma,3.009499271,0.86527847,10.0,0.127159022,-0.173838039,GDSC2
Selumetinib,1062,D-566MG,946377,GBM,nervous_system,glioma,4.316030411,0.980031932,10.0,0.018215835,0.571145427,GDSC2
Selumetinib,1062,CTB-1,949088,DLBC,blood,B_cell_lymphoma,4.811489873,0.96396891,10.0,0.064158818,0.853656188,GDSC2
Selumetinib,1062,M059J,949094,GBM,nervous_system,glioma,3.82843068,0.929562508,10.0,0.055194894,0.293116281,GDSC2
Selumetinib,1062,Hs-683,1240150,LGG,nervous_system,glioma,3.976489672,0.960585235,10.0,0.13805996,0.377539451,GDSC2
Selumetinib,1062,LN-18,1240168,GBM,nervous_system,glioma,5.166819617,0.98119207,10.0,0.055893248,1.056265048,GDSC2
Selumetinib,1062,LN-229,1240169,GBM,nervous_system,glioma,3.447726417,0.921791891,10.0,0.094069214,0.076038882,GDSC2
Selumetinib,1062,LNZTA3WT4,1240170,GBM,nervous_system,glioma,3.528814509,0.934587995,10.0,0.087945565,0.122275275,GDSC2
Selumetinib,1062,Farage,1297449,DLBC,blood,B_cell_lymphoma,3.53941694,0.976962868,10.0,0.174828287,0.128320777,GDSC2
Selumetinib,1062,GRANTA-519,1303897,DLBC,blood,B_cell_lymphoma,5.520277656,0.984365248,10.0,0.038636206,1.257806662,GDSC2
Selumetinib,1062,JEKO-1,1327765,DLBC,blood,B_cell_lymphoma,3.969630823,0.979946527,10.0,0.068285732,0.373628538,GDSC2
Selumetinib,1062,JM1,1327768,DLBC,blood,B_cell_lymphoma,3.575305135,0.990013444,10.0,0.12800138,0.148784209,GDSC2
Selumetinib,1062,JSC-1,1327769,DLBC,blood,B_cell_lymphoma,1.888983973,0.86878592,10.0,0.095469855,-0.812755356,GDSC2
Selumetinib,1062,KARPAS-1106P,1327773,DLBC,blood,B_cell_lymphoma,4.58820158,0.988609318,10.0,0.041665011,0.726337305,GDSC2
Selumetinib,1062,NU-DUL-1,1330982,DLBC,blood,B_cell_lymphoma,2.622503856,0.937592544,10.0,0.218204643,-0.39450265,GDSC2
Selumetinib,1062,OCI-LY-19,1330984,DLBC,blood,B_cell_lymphoma,1.114896782,0.799049379,10.0,0.217096159,-1.254139522,GDSC2
Selumetinib,1062,SLVL,1331032,DLBC,blood,B_cell_lymphoma,2.725719722,0.911181044,10.0,0.076362133,-0.335649009,GDSC2
Selumetinib,1062,SU-DHL-10,1331033,DLBC,blood,B_cell_lymphoma,2.865942126,0.966434347,10.0,0.00839597,-0.255694258,GDSC2
Selumetinib,1062,SU-DHL-16,1331034,DLBC,blood,B_cell_lymphoma,2.83454042,0.967482914,10.0,0.166173743,-0.273599497,GDSC2
Selumetinib,1062,SU-DHL-4,1331035,DLBC,blood,B_cell_lymphoma,2.83758197,0.954228072,10.0,0.130560704,-0.271865206,GDSC2
Selumetinib,1062,SU-DHL-5,1331036,DLBC,blood,B_cell_lymphoma,3.768621061,0.996012439,10.0,0.020073967,0.259012863,GDSC2
Selumetinib,1062,SU-DHL-6,1331037,DLBC,blood,B_cell_lymphoma,2.711902664,0.955110503,10.0,0.081233765,-0.343527489,GDSC2
Selumetinib,1062,SU-DHL-8,1331038,DLBC,blood,B_cell_lymphoma,4.229053044,0.995707852,10.0,0.017522188,0.521550972,GDSC2
Selumetinib,1062,TK,1331045,DLBC,blood,B_cell_lymphoma,3.565256171,0.977041819,10.0,0.01984843,0.143054295,GDSC2
Selumetinib,1062,VAL,1331048,DLBC,blood,B_cell_lymphoma,4.425938279,0.975962309,10.0,0.043008194,0.633814844,GDSC2
Selumetinib,1062,WSU-DLCL2,1331050,DLBC,blood,B_cell_lymphoma,4.090852246,0.988256006,10.0,0.016954316,0.442748939,GDSC2
CCT007093,1067,42-MG-BA,687561,GBM,nervous_system,glioma,5.481220924,0.985208357,10.0,0.032161735,0.346407052,GDSC2
CCT007093,1067,8-MG-BA,687562,GBM,nervous_system,glioma,4.782074142,0.984062153,10.0,0.089682953,-0.468613668,GDSC2
CCT007093,1067,A172,687563,GBM,nervous_system,glioma,5.72327342,0.982401136,10.0,0.063102115,0.628576411,GDSC2
CCT007093,1067,GB-1,687568,GBM,nervous_system,glioma,6.626979401,0.98006507,10.0,0.037766989,1.682059199,GDSC2
CCT007093,1067,T98G,687586,GBM,nervous_system,glioma,4.844084159,0.976170861,10.0,0.124597151,-0.396326346,GDSC2
CCT007093,1067,U-118-MG,687588,GBM,nervous_system,glioma,5.725853127,0.968921245,10.0,0.076258684,0.63158367,GDSC2
CCT007093,1067,YKG-1,687592,GBM,nervous_system,glioma,5.423647754,0.979637853,10.0,0.056777522,0.279291923,GDSC2
CCT007093,1067,D-542MG,753549,GBM,nervous_system,glioma,4.378633177,0.940338983,10.0,0.177976104,-0.938919411,GDSC2
CCT007093,1067,SNB75,905982,GBM,nervous_system,glioma,4.511826082,0.94863511,10.0,0.09019559,-0.783651619,GDSC2
CCT007093,1067,U251,905983,GBM,nervous_system,glioma,5.593720385,0.979842571,10.0,0.02739346,0.477551747,GDSC2
CCT007093,1067,SF539,905984,LGG,nervous_system,glioma,4.110950558,0.971112838,10.0,0.118840863,-1.250966734,GDSC2
CCT007093,1067,SF295,905985,GBM,nervous_system,glioma,4.874818143,0.96848814,10.0,0.058041549,-0.360498628,GDSC2
CCT007093,1067,SF268,905986,GBM,nervous_system,glioma,6.019506052,0.982993522,10.0,0.063864088,0.973905517,GDSC2
CCT007093,1067,Becker,906746,GBM,nervous_system,glioma,5.848130866,0.983197032,10.0,0.043713972,0.774127258,GDSC2
CCT007093,1067,CRO-AP2,906807,DLBC,blood,B_cell_lymphoma,3.950103724,0.984934433,10.0,0.044377402,-1.438471713,GDSC2
CCT007093,1067,DB,906832,DLBC,blood,B_cell_lymphoma,5.254435414,0.985467158,10.0,0.035580061,0.08203497,GDSC2
CCT007093,1067,DBTRG-05MG,906835,GBM,nervous_system,glioma,7.507687297,0.968492791,10.0,0.068864198,2.708732285,GDSC2
CCT007093,1067,DK-MG,906839,GBM,nervous_system,glioma,5.592709412,0.968304746,10.0,0.071465374,0.47637322,GDSC2
CCT007093,1067,DOHH-2,906842,DLBC,blood,B_cell_lymphoma,2.841146964,0.991236708,10.0,0.099572559,-2.731222765,GDSC2
CCT007093,1067,GAMG,906868,LGG,nervous_system,glioma,4.805380376,0.967908191,10.0,0.074090218,-0.441444748,GDSC2
CCT007093,1067,GI-1,906871,LGG,nervous_system,glioma,4.375881899,0.978994498,10.0,0.069863982,-0.942126676,GDSC2
CCT007093,1067,H4,907042,LGG,nervous_system,glioma,3.760075971,0.960054971,10.0,0.145549206,-1.659993946,GDSC2
CCT007093,1067,KALS-1,907271,LGG,nervous_system,glioma,4.864303232,0.959938113,10.0,0.141812241,-0.372756241,GDSC2
CCT007093,1067,KARPAS-422,907274,DLBC,blood,B_cell_lymphoma,5.46637167,0.986807029,10.0,0.031499643,0.329096739,GDSC2
CCT007093,1067,KINGS-1,907279,LGG,nervous_system,glioma,6.03653801,0.957079577,10.0,0.102916697,0.993760288,GDSC2
CCT007093,1067,KNS-42,907282,LGG,nervous_system,glioma,6.140538563,0.979490785,10.0,0.073205041,1.114997498,GDSC2
CCT007093,1067,KS-1,907313,GBM,nervous_system,glioma,6.024507376,0.982136606,10.0,0.063584236,0.979735742,GDSC2
CCT007093,1067,MC116,907799,DLBC,blood,B_cell_lymphoma,3.974290731,0.994485097,10.0,0.095131318,-1.410276043,GDSC2
CCT007093,1067,MOG-G-CCM,908144,LGG,nervous_system,glioma,6.293614883,0.980316479,10.0,0.058299134,1.293444108,GDSC2
CCT007093,1067,NMC-G1,908449,LGG,nervous_system,glioma,8.256277919,0.9592313,10.0,0.052418525,3.58139148,GDSC2
CCT007093,1067,no-11,908450,LGG,nervous_system,glioma,5.9099341,0.972844623,10.0,0.043987226,0.846173525,GDSC2
CCT007093,1067,no-10,908452,LGG,nervous_system,glioma,4.676492273,0.964384104,10.0,0.02751929,-0.591694277,GDSC2
CCT007093,1067,SF126,909712,GBM,nervous_system,glioma,3.448239906,0.942443385,10.0,0.127255623,-2.023512538,GDSC2
CCT007093,1067,SK-MG-1,909729,GBM,nervous_system,glioma,5.360214055,0.975248064,10.0,0.093532532,0.205344963,GDSC2
CCT007093,1067,SW1088,909745,GBM,nervous_system,glioma,4.628874295,0.945148196,10.0,0.128397847,-0.647204278,GDSC2
CCT007093,1067,TUR,909773,DLBC,blood,B_cell_lymphoma,4.299594414,0.992630164,10.0,0.082211701,-1.03105776,GDSC2
CCT007093,1067,YH-13,909905,GBM,nervous_system,glioma,5.212883731,0.973461071,10.0,0.092364496,0.03359667,GDSC2
CCT007093,1067,LN-405,910694,GBM,nervous_system,glioma,6.443353727,0.987447654,10.0,0.03407026,1.4680001,GDSC2
CCT007093,1067,RL,910861,DLBC,blood,B_cell_lymphoma,3.835916859,0.965675692,10.0,0.103711565,-1.571583476,GDSC2
CCT007093,1067,BC-1,910919,DLBC,blood,B_cell_lymphoma,4.494014687,0.990417504,10.0,0.047797158,-0.804415007,GDSC2
CCT007093,1067,SCC-3,910930,DLBC,blood,B_cell_lymphoma,2.53031719,0.936235545,10.0,0.241321871,-3.093568288,GDSC2
CCT007093,1067,AM-38,910933,GBM,nervous_system,glioma,5.67271006,0.984823648,10.0,0.040361551,0.569632872,GDSC2
CCT007093,1067,A4-Fuk,910934,DLBC,blood,B_cell_lymphoma,4.497607961,0.98444085,10.0,0.124058544,-0.800226197,GDSC2
CCT007093,1067,A3-KAW,910935,DLBC,blood,B_cell_lymphoma,4.330823922,0.992028958,10.0,0.065398349,-0.994652391,GDSC2
CCT007093,1067,CAS-1,910943,GBM,nervous_system,glioma,6.362425128,0.975807007,10.0,0.121508784,1.373658702,GDSC2
CCT007093,1067,KNS-81-FD,924188,LGG,nervous_system,glioma,4.631141018,0.951355139,10.0,0.070757724,-0.644561878,GDSC2
CCT007093,1067,D-247MG,946367,GBM,nervous_system,glioma,6.176779731,0.978753275,10.0,0.046540688,1.15724514,GDSC2
CCT007093,1067,D-263MG,946368,GBM,nervous_system,glioma,5.634893834,0.981381573,10.0,0.050706324,0.525549127,GDSC2
CCT007093,1067,D-336MG,946369,LGG,nervous_system,glioma,5.598284534,0.982517454,10.0,0.033033933,0.482872341,GDSC2
CCT007093,1067,D-392MG,946370,GBM,nervous_system,glioma,6.295169042,0.98155563,10.0,0.033821783,1.295255847,GDSC2
CCT007093,1067,D-423MG,946372,GBM,nervous_system,glioma,4.992222228,0.981309639,10.0,0.072077894,-0.223636435,GDSC2
CCT007093,1067,D-502MG,946373,LGG,nervous_system,glioma,5.088708648,0.947972218,10.0,0.057494209,-0.111158721,GDSC2
CCT007093,1067,D-566MG,946377,GBM,nervous_system,glioma,4.985304156,0.989211602,10.0,0.042659759,-0.231701082,GDSC2
CCT007093,1067,CTB-1,949088,DLBC,blood,B_cell_lymphoma,6.140361815,0.984525445,10.0,0.048225775,1.114791457,GDSC2
CCT007093,1067,Hs-683,1240150,LGG,nervous_system,glioma,4.710250026,0.977359119,10.0,0.129944692,-0.552341642,GDSC2
CCT007093,1067,LN-18,1240168,GBM,nervous_system,glioma,4.365169635,0.966287087,10.0,0.050768661,-0.954614349,GDSC2
CCT007093,1067,LN-229,1240169,GBM,nervous_system,glioma,4.385293209,0.955285341,10.0,0.117208859,-0.93115557,GDSC2
CCT007093,1067,LNZTA3WT4,1240170,GBM,nervous_system,glioma,4.747169219,0.970812476,10.0,0.123592049,-0.509303602,GDSC2
CCT007093,1067,Farage,1297449,DLBC,blood,B_cell_lymphoma,4.347416765,0.990969863,10.0,0.031299879,-0.975309512,GDSC2
CCT007093,1067,GRANTA-519,1303897,DLBC,blood,B_cell_lymphoma,5.204962524,0.980336154,10.0,0.061841539,0.024362631,GDSC2
CCT007093,1067,JEKO-1,1327765,DLBC,blood,B_cell_lymphoma,4.460961789,0.987890231,10.0,0.038609893,-0.842945967,GDSC2
CCT007093,1067,JM1,1327768,DLBC,blood,B_cell_lymphoma,3.834526676,0.993374366,10.0,0.091968788,-1.573204063,GDSC2
CCT007093,1067,JSC-1,1327769,DLBC,blood,B_cell_lymphoma,4.796592039,0.989297054,10.0,0.066844548,-0.451689631,GDSC2
CCT007093,1067,KARPAS-1106P,1327773,DLBC,blood,B_cell_lymphoma,4.199448856,0.98311388,10.0,0.073434237,-1.147801063,GDSC2
CCT007093,1067,NU-DUL-1,1330982,DLBC,blood,B_cell_lymphoma,4.173524483,0.987973631,10.0,0.070618854,-1.178022043,GDSC2
CCT007093,1067,OCI-LY-19,1330984,DLBC,blood,B_cell_lymphoma,3.830319858,0.979486566,10.0,0.087115411,-1.578108103,GDSC2
CCT007093,1067,SLVL,1331032,DLBC,blood,B_cell_lymphoma,5.201078829,0.986542048,10.0,0.0319947,0.019835267,GDSC2
CCT007093,1067,SU-DHL-10,1331033,DLBC,blood,B_cell_lymphoma,4.126787684,0.994281566,10.0,0.066636066,-1.232504822,GDSC2
CCT007093,1067,SU-DHL-16,1331034,DLBC,blood,B_cell_lymphoma,3.920681682,0.993302836,10.0,0.028182171,-1.472770052,GDSC2
CCT007093,1067,SU-DHL-4,1331035,DLBC,blood,B_cell_lymphoma,4.381185202,0.992507878,10.0,0.026562418,-0.935944423,GDSC2
CCT007093,1067,SU-DHL-5,1331036,DLBC,blood,B_cell_lymphoma,3.767758604,0.996005842,10.0,0.051658541,-1.651038021,GDSC2
CCT007093,1067,SU-DHL-6,1331037,DLBC,blood,B_cell_lymphoma,4.158332311,0.993087126,10.0,0.042964755,-1.195732108,GDSC2
CCT007093,1067,SU-DHL-8,1331038,DLBC,blood,B_cell_lymphoma,4.229053044,0.995707852,10.0,0.017522188,-1.113290389,GDSC2
CCT007093,1067,TK,1331045,DLBC,blood,B_cell_lymphoma,4.48769124,0.992063015,10.0,0.037781815,-0.811786477,GDSC2
CCT007093,1067,VAL,1331048,DLBC,blood,B_cell_lymphoma,4.563294353,0.978510749,10.0,0.083425514,-0.723653192,GDSC2
CCT007093,1067,WSU-DLCL2,1331050,DLBC,blood,B_cell_lymphoma,4.412159102,0.992012157,10.0,0.02603309,-0.899837026,GDSC2
Obatoclax Mesylate,1068,42-MG-BA,687561,GBM,nervous_system,glioma,-0.242138007,0.613828605,10.0,0.164953731,-0.678436009,GDSC2
Obatoclax Mesylate,1068,8-MG-BA,687562,GBM,nervous_system,glioma,-0.924327812,0.530067689,10.0,0.118474991,-1.288632323,GDSC2
Obatoclax Mesylate,1068,A172,687563,GBM,nervous_system,glioma,-0.480821726,0.580884132,10.0,0.120205981,-0.891930735,GDSC2
Obatoclax Mesylate,1068,GB-1,687568,GBM,nervous_system,glioma,-0.418420753,0.579816739,10.0,0.150040584,-0.83611512,GDSC2
Obatoclax Mesylate,1068,T98G,687586,GBM,nervous_system,glioma,1.440980453,0.800352407,10.0,0.119631495,0.827058023,GDSC2
Obatoclax Mesylate,1068,U-118-MG,687588,GBM,nervous_system,glioma,0.457663986,0.672634542,10.0,0.112937703,-0.052486173,GDSC2
Obatoclax Mesylate,1068,U-87-MG,687590,GBM,nervous_system,glioma,0.713447146,0.712128969,10.0,0.132793842,0.17630344,GDSC2
Obatoclax Mesylate,1068,U251,905983,GBM,nervous_system,glioma,-0.080992027,0.627168021,10.0,0.1753118,-0.534296238,GDSC2
Obatoclax Mesylate,1068,SF539,905984,LGG,nervous_system,glioma,0.342738168,0.692596382,10.0,0.140781207,-0.155283533,GDSC2
Obatoclax Mesylate,1068,SF268,905986,GBM,nervous_system,glioma,0.607046921,0.700875286,10.0,0.216929216,0.081131943,GDSC2
Obatoclax Mesylate,1068,Becker,906746,GBM,nervous_system,glioma,1.129779937,0.757826615,10.0,0.11117737,0.54869941,GDSC2
Obatoclax Mesylate,1068,DB,906832,DLBC,blood,B_cell_lymphoma,-0.095104693,0.634473585,10.0,0.198386168,-0.546919553,GDSC2
Obatoclax Mesylate,1068,DBTRG-05MG,906835,GBM,nervous_system,glioma,1.545003715,0.731652803,10.0,0.136269489,0.920103405,GDSC2
Obatoclax Mesylate,1068,DK-MG,906839,GBM,nervous_system,glioma,-0.06260575,0.619994271,10.0,0.135860361,-0.517850318,GDSC2
Obatoclax Mesylate,1068,DOHH-2,906842,DLBC,blood,B_cell_lymphoma,1.016784669,0.812835061,10.0,0.118137171,0.447628864,GDSC2
Obatoclax Mesylate,1068,GAMG,906868,LGG,nervous_system,glioma,0.566809899,0.701150232,10.0,0.152961808,0.045141251,GDSC2
Obatoclax Mesylate,1068,GI-1,906871,LGG,nervous_system,glioma,0.277302906,0.686486839,10.0,0.187819574,-0.21381322,GDSC2
Obatoclax Mesylate,1068,H4,907042,LGG,nervous_system,glioma,0.935982443,0.76039299,10.0,0.180302856,0.375353934,GDSC2
Obatoclax Mesylate,1068,KALS-1,907271,LGG,nervous_system,glioma,1.271816936,0.761120683,10.0,0.120116698,0.675746828,GDSC2
Obatoclax Mesylate,1068,KARPAS-422,907274,DLBC,blood,B_cell_lymphoma,0.619593892,0.718257371,10.0,0.118923127,0.092354795,GDSC2
Obatoclax Mesylate,1068,KINGS-1,907279,LGG,nervous_system,glioma,1.847148853,0.771888148,10.0,0.113996481,1.190362281,GDSC2
Obatoclax Mesylate,1068,KS-1,907313,GBM,nervous_system,glioma,1.285174101,0.766585845,10.0,0.137446515,0.687694373,GDSC2
Obatoclax Mesylate,1068,MOG-G-CCM,908144,LGG,nervous_system,glioma,-0.486686765,0.574889872,10.0,0.104121189,-0.89717682,GDSC2
Obatoclax Mesylate,1068,MOG-G-UVW,908145,LGG,nervous_system,glioma,-1.024139324,0.516504575,10.0,0.063649675,-1.377910434,GDSC2
Obatoclax Mesylate,1068,SK-MG-1,909729,GBM,nervous_system,glioma,-0.430761178,0.585592785,10.0,0.141876959,-0.847153224,GDSC2
Obatoclax Mesylate,1068,SW1088,909745,GBM,nervous_system,glioma,1.506970078,0.771662863,10.0,0.112056512,0.886083569,GDSC2
Obatoclax Mesylate,1068,TUR,909773,DLBC,blood,B_cell_lymphoma,1.207002896,0.818677416,10.0,0.197630272,0.617772804,GDSC2
Obatoclax Mesylate,1068,YH-13,909905,GBM,nervous_system,glioma,0.627394581,0.705231573,10.0,0.151491218,0.099332254,GDSC2
Obatoclax Mesylate,1068,LN-405,910694,GBM,nervous_system,glioma,0.374918337,0.676678139,10.0,0.162208059,-0.126499431,GDSC2
Obatoclax Mesylate,1068,BC-1,910919,DLBC,blood,B_cell_lymphoma,-1.241115407,0.487432154,10.0,0.164970681,-1.571988395,GDSC2
Obatoclax Mesylate,1068,SCC-3,910930,DLBC,blood,B_cell_lymphoma,-0.902394482,0.535093918,10.0,0.160383225,-1.269013682,GDSC2
Obatoclax Mesylate,1068,AM-38,910933,GBM,nervous_system,glioma,-0.063462248,0.633068136,10.0,0.114033076,-0.518616427,GDSC2
Obatoclax Mesylate,1068,A4-Fuk,910934,DLBC,blood,B_cell_lymphoma,-1.456410918,0.458593942,10.0,0.139312897,-1.764563138,GDSC2
Obatoclax Mesylate,1068,A3-KAW,910935,DLBC,blood,B_cell_lymphoma,-1.078841503,0.510208429,10.0,0.262692901,-1.426839731,GDSC2
Obatoclax Mesylate,1068,CAS-1,910943,GBM,nervous_system,glioma,0.574812421,0.681196762,10.0,0.185640592,0.052299244,GDSC2
Obatoclax Mesylate,1068,D-263MG,946368,GBM,nervous_system,glioma,1.586354486,0.801828667,10.0,0.073795228,0.957090308,GDSC2
Obatoclax Mesylate,1068,D-392MG,946370,GBM,nervous_system,glioma,1.405129309,0.770117283,10.0,0.128723659,0.794990355,GDSC2
Obatoclax Mesylate,1068,M059J,949094,GBM,nervous_system,glioma,1.594220292,0.791274669,10.0,0.087026296,0.964126012,GDSC2
Obatoclax Mesylate,1068,LN-18,1240168,GBM,nervous_system,glioma,-0.591476509,0.570473182,10.0,0.236020081,-0.990907795,GDSC2
Obatoclax Mesylate,1068,LN-229,1240169,GBM,nervous_system,glioma,0.809040836,0.724296565,10.0,0.124041684,0.261808847,GDSC2
Obatoclax Mesylate,1068,LNZTA3WT4,1240170,GBM,nervous_system,glioma,-0.79216106,0.544467415,10.0,0.128767744,-1.170413516,GDSC2
Obatoclax Mesylate,1068,Farage,1297449,DLBC,blood,B_cell_lymphoma,1.965180249,0.891811546,10.0,0.127207226,1.295937477,GDSC2
Obatoclax Mesylate,1068,GRANTA-519,1303897,DLBC,blood,B_cell_lymphoma,0.12096722,0.656246528,10.0,0.123459697,-0.353650342,GDSC2
Obatoclax Mesylate,1068,JSC-1,1327769,DLBC,blood,B_cell_lymphoma,-0.603898147,0.574459939,10.0,0.248037557,-1.002018541,GDSC2
Obatoclax Mesylate,1068,KARPAS-1106P,1327773,DLBC,blood,B_cell_lymphoma,0.986674578,0.779959422,10.0,0.222553548,0.420696379,GDSC2
Obatoclax Mesylate,1068,RC-K8,1330995,DLBC,blood,B_cell_lymphoma,0.138074699,0.658499131,10.0,0.178884411,-0.338348266,GDSC2
Obatoclax Mesylate,1068,SLVL,1331032,DLBC,blood,B_cell_lymphoma,1.206108131,0.786769856,10.0,0.214537836,0.616972466,GDSC2
Obatoclax Mesylate,1068,SU-DHL-10,1331033,DLBC,blood,B_cell_lymphoma,-1.964685025,0.38374526,10.0,0.201972321,-2.219197588,GDSC2
Obatoclax Mesylate,1068,SU-DHL-6,1331037,DLBC,blood,B_cell_lymphoma,-0.825641921,0.546410504,10.0,0.243919284,-1.200361044,GDSC2
Obatoclax Mesylate,1068,SU-DHL-8,1331038,DLBC,blood,B_cell_lymphoma,-1.448678424,0.457290473,10.0,0.245814802,-1.757646677,GDSC2
Obatoclax Mesylate,1068,TK,1331045,DLBC,blood,B_cell_lymphoma,1.153036298,0.80765961,10.0,0.136790717,0.569501459,GDSC2
Obatoclax Mesylate,1068,VAL,1331048,DLBC,blood,B_cell_lymphoma,0.078355509,0.658538299,10.0,0.117645951,-0.391765114,GDSC2
Obatoclax Mesylate,1068,WSU-DLCL2,1331050,DLBC,blood,B_cell_lymphoma,-0.652594265,0.57014661,10.0,0.101197261,-1.045575614,GDSC2
EHT-1864,1069,42-MG-BA,687561,GBM,nervous_system,glioma,4.452642477,0.968468874,10.0,0.027542315,0.789536959,GDSC2
EHT-1864,1069,8-MG-BA,687562,GBM,nervous_system,glioma,4.446093662,0.978744395,10.0,0.06352106,0.78286478,GDSC2
EHT-1864,1069,A172,687563,GBM,nervous_system,glioma,3.642073185,0.932930013,10.0,0.020612262,-0.036301403,GDSC2
EHT-1864,1069,GB-1,687568,GBM,nervous_system,glioma,3.840168893,0.914446329,10.0,0.042170048,0.165525926,GDSC2
EHT-1864,1069,T98G,687586,GBM,nervous_system,glioma,3.913033179,0.953743426,10.0,0.101463282,0.23976279,GDSC2
EHT-1864,1069,U-118-MG,687588,GBM,nervous_system,glioma,5.062339406,0.955545983,10.0,0.078978303,1.410719031,GDSC2
EHT-1864,1069,YKG-1,687592,GBM,nervous_system,glioma,3.230808049,0.916897008,10.0,0.105205125,-0.455313731,GDSC2
EHT-1864,1069,D-542MG,753549,GBM,nervous_system,glioma,4.368180695,0.940007536,10.0,0.15325402,0.70348413,GDSC2
EHT-1864,1069,SNB75,905982,GBM,nervous_system,glioma,3.879049652,0.927439923,10.0,0.194644297,0.205139099,GDSC2
EHT-1864,1069,U251,905983,GBM,nervous_system,glioma,4.460236629,0.958123226,10.0,0.037270021,0.797274165,GDSC2
